codigo,precio,administracion,latitud,longitud,area,banos,habitaciones,porteria,antiguedad,estado,piso,parqueaderos,estrato,descripcion,pagina,fecha
10824781,850000000,535000,4.7314792,-74.0627066,168.0,5,5,1,12.0,,4,2.0,4.0,"SUPER OPORTUNIDAD CASA REMODELADA TOTAL de 4 niveles, Más altillo. Esquinera angular. Iluminada y Cálida. 1 NIVEL:  Amplia sala comedor, con patio y domo corredizo. Cocina integral semi abierta. Star, Baño social,  Jardines en L. 2 NIVEL  Habitación principal amplia con  vestier doble en madera y  baño enchapes españoles. balcón. estudio. 3. NIVEL. 2 habitaciones cada una con closet y baño privado. Estudio. ALTILLO: Star o habitación.  SOTANO: Habitación con closet y baño. Zona de lavandería. Depósito. 2 garajes con ingreso directo a la casa.  CONJUNTO CERRADO. Vigilancia 24 horas. Circuito de TV. Salón social. Zona juego Niños. Gimnasio. Parques con canchas deportivas. Parqueo de visitantes.",finca_raiz,2024-06-14 19:11:06.007
7334403,820000000,0,4.700497627258301,-74.07329559326172,286.0,3,5,0,30.0,Bueno,2,2.0,4.0,"Ubicada en el tradicional barrio San Nicolás con fácil acceso cerca de la calle 116 AV Suba TM,  AV Boyacá Colegio Agustiniano Clínica Shaio y Carulla Ofrecemos linda casa de dos pisos con excelente iluminación. Con LOTE DE 290M2 y área construida de 252m2 En primer piso encontramos zona social con chimenea y comedor independiente baño social cocina cerrada patio de ropas hermoso jardín y parqueadero. Segundo piso con cuatro habitaciones amplias estudio y hall de alcobas Uso residencial oficinas o IPS. La casa tiene muy buen potencial para REMODELACIÓN.",finca_raiz,2024-06-14 19:11:06.444
10507046,290000000,180000,4.7145708,-74.0373335,39.0,1,1,1,4.5,,6,1.0,5.0,"En zona residencial y estratégica con fácil acceso por las calles 134 y 127 AV 9 AV.19 y AutoNorte. A tres cuadras de la Universidad del Bosque y Exito de la 134, muy cerca de Unicentro. Ofrecemos en VENTA lindo acogedor e iluminadísimo aparta-estudio en sexto piso EXTERIOR CON VISTA AL BOSQUE DEL COUNTRY.  El espacio moderno y perfectamente distribuido cuenta con una estructura modular que separa la zona social de la habitación. El apartamento tiene Una habitación con clóset de pared a pared muy amplio. Un baño completo con división en vidrio templado, ducha y ventilación natural. Cocina abierta con estufa de inducción y calentador eléctrico; barra-comedor en granito, zona de lavandería, espacio para torre de lavadora y tendedero, un parqueadero cubierto y un depósito. Cámara video-portero desde el apartamento, CCTV en el edificio, vigilancia con conserje de 8 am. a 5 pm. Ascensor peatonal y plataforma vehicular, salón social terraza bbq. y planta eléctrica. Alto potencial para arriendo si se compra para inversión.",finca_raiz,2024-06-14 19:11:06.663
10955698,198000000,130000,4.645539999308781,-74.15755000624692,51.0,1,3,1,23.0,,4,0.0,3.0,"Venta, apartamento Tintal conjunto cerrado, vista exterior, área 51.47 mts Piso 4. Sala comedor buena iluminación, 3 habitaciones con closet, cocina semi-integral, con zona de lavandería, baño con división en vidrio,  El conjunto cuenta con portería y vigilancia circuito cerrado, recepción, salón comunal, parque infantil y parqueadero comunal.  
El sector es residencial y de comercio informal, cerca al centro comercial Tintal, colegios, Biblioteca el Tintal, ciclo-rutas, buen transporte, alimentadores y rutas sitp. Sector de desarrollo de proyectos de vivienda, diferentes constructores.",finca_raiz,2024-06-14 19:11:06.865
10894365,475000000,420000,4.7254375326528,-74.037416254445,79.0,2,2,0,4.5,,3,1.0,4.0,"EN VENTA APARTAMENTO EN CEDRITOS🔹79m2🔹2 habitaciones 🔹2 Baños🔹Estudio🤓🔹Zona de ropas independiente🔹Antigüedad 9 años 🔹Cocina abierta🔹2 Balcones súper amplios🔹piso 3, esquinero☀️ 🔹1 Parqueadero🔹Deposito 🏢🔐💰Valor admin $420 mil pesos 💰Precio 475’ mm negociables",finca_raiz,2024-06-14 19:11:07.126
10306145,1750000000,370000,4.6883425,-74.0363696,329.0,3,4,1,30.0,,0,3.0,5.0,"Amplia casa ubicada en el sector de Santa Ana, ideal para familia grande o empresa, ubicada en el sector de Santa Ana, cuenta con sala con chimenea, comedor, amplio estudio, cocina cerrada, zona de lavandería independiente, cuarto (funcionaba como cuarto oscuro) y baño social, en el segundo piso cuenta con 3 habitaciones, la habitación principal con su baño privado, baño auxiliar, patio trasero, pequeño jardín en el frente de la casa y 3 parqueaderos. A pocas cuadras de centro comercial Santa Ana, vías alternas como Av. Carrera 7ma, 9na,, calles 100 y 116.  185-1549",finca_raiz,2024-06-14 19:11:07.323
10821681,355000000,225000,4.6528312,-74.15305459999999,78.0,2,3,1,4.5,,1,1.0,3.0,"BONITO, UBICADISIMO, CASTILLA RESERVADO, AMPLIO, VISTA EXTERIOR, RESIDENCIAL, EXCELENTE TRANSPORTE PUBLICO. EL APARTAMENTO ES PIRMER PISO VISTA EXTERIOR, COCINA TIPO AMERICANO, SALA COMEDOR AMPLIA  E ILUMINADA CON   CHIMENEA A GAS  Y PERSIANAS AUTOMATICAS, ESPACIO PARA ESTUDIO, 3 ALCOBAS  AMPLIAS, EXCELENTE LUZ NATURAL, ALCOBA  PRINCIPAL CON BAÑO PRIVADO Y DOBLE CLOSET, PATIO  GRANDE CUBIERTO Y  CUARTO DE LAVANDERIA INDEPENDIENTE, PARQUEADERO. 
EL CONJUNTO ESPECTACULAR CON  DOS PISCINAS  CLIMATIZADAS CUBIERTAS Y SAUNA, 2 PARQUES INFANTILES, ZONAS VERDES, 2 SALONES SOCIALES, SALON DE JUEGOS, GIMNASIO DOTADO, PARQUEADEROS.  ESTA UBICADO A UNA CUADRA DE LA AV GUAYACANES, 5 MINUTOS DE AV CALI, HOMECENTER, UNIVERSIDAD AGUSTINIANA,  CALLE 10 CON AV CALI, ESTACIONES DEL SITP.",finca_raiz,2024-06-14 19:11:07.518
10508333,2100000000,2760000,4.7065461,-74.0410972,323.0,5,4,1,23.0,,5,3.0,6.0,"Excelente pent-house dúplex REMODELADO en piso 5o. exterior,  de 323.92 mts de área construida, consta de Primer Nivel:  Hall de entrada, sala comedor independiente con chimenea y terraza, baño social,  star de tv con bar, estudio independiente, cocina cerrada totalmente equipada (torre de hornos, doble lavaplatos, triturador de alimentos, cava de vinos y  lavavajillas  con comedor auxiliar, zona de lavandería independiente y cuarto y baño de servicio, Segundo Nivel: 4 habitaciones, 3 de ellas con baño privado y terraza, la habitación principal con vestier, baño con doble poceta y terraza, star de alcobas y estudio. 3 garajes independientes y 1 deposito. Ubicación estratégica a 3 minutos de Unicentro. Precio $2.100 millones negociables. LIBRE SIN HIPOTECA. Admírelo.",finca_raiz,2024-06-14 19:11:07.721
10961878,161500000,115800,4.5291193,-74.1173614,52.0,2,3,1,12.0,,5,0.0,2.0,"Cerca del portal de Usme y centro comercial Altavista. Apartamento en venta de 52m2, con vista interior, ubicado en un 5to piso, acceso por escaleras, parqueadero comunal. Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con Salón comunal, parque infantil, zonas verdes y vigilancia privada las 24 horas. Cerca a centro comercial Altavista; cerca a tiendas y supermercados de barrio; cerca a colegios; cerca a estación de Transmilenio Portal de Usme; Vías de acceso por la carrera 1 y carrera 11.",finca_raiz,2024-06-14 19:11:08.209
10980278,730000000,1130000,4.727,-74.045,164.0,5,3,1,30.0,Bueno,0,2.0,6.0,"Este  dúplex en venta, ubicado en el corazón de Cedritos cerca de la Avenida 19, ofrece una combinación perfecta de comodidad y estilo clásico. Situado en el sexto piso, el apartamento cuenta con una vista exterior y 10 metros de terraza, ideal para disfrutar del aire libre y las vistas urbanas. La cocina independiente y el comedor separado con vista proporcionan un espacio perfecto para disfrutar de comidas en familia y recibir invitados.
El apartamento cuenta con tres habitaciones bien distribuidas, incluyendo una habitación principal con baño privado, y dos habitaciones auxiliares, ideales para niños o visitas. En el primer nivel, encontrarás también un baño para visitantes y un cuarto de baño y servicio. Subiendo al segundo nivel, un acogedor family room ofrece el espacio perfecto para relajarse y pasar tiempo en familia.
Este apartamento clásico ha sido remodelado para combinar su encanto original con comodidades modernas. Cuenta con dos parqueaderos en línea, un cuarto de linos",finca_raiz,2024-06-14 19:11:09.112
10087348,705000000,0,4.505715198000075,-74.11467071499993,294.0,6,8,0,23.0,,0,0.0,2.0,"VENTA CASA TENERIFE USME RQ7923
1 NIVEL: 3 locales comerciales cada uno con baño pisos en ceramica
al fondo un apto de sala comedor, 2 alcobas, baño, cocina, zona de ropas, pisos en ceramica
2 NIVEL: 2 apartamentos cada uno con sala comedor, 3 alcobas, baño, cocina,zona de ropas en la 
terraza, pisos en ceramica y cemento. serivicios de 3 contadores de luz, 2 contadores de gas
1 de agua.",finca_raiz,2024-06-14 19:11:09.331
8164290,520000000,700000,4.7171459,-74.0431856,81.0,2,2,0,12.0,,0,2.0,5.0,"Apartamento con hermosa vista hacia el oriente de Bogotá, consta de dos habitaciones, la principal con su baño privado, cocina tipo americana, área de lavandería, estudio, sala con balcón, comedor, depósito y parqueadero en línea para dos carros. 185-1512",finca_raiz,2024-06-14 19:11:09.547
10964445,295000000,270000,4.6836154,-74.10353549999999,68.0,2,3,0,4.5,,2,1.0,3.0,"AMPLICISIMOOOOO POCO USO APTO 68 METROS, $295 MILLONES, GARAJE PARA CARRO Y MOTO
TAMBIEN AMPLIO DEPOSITO
NO PERMUTASSSS
SOLO VENTAAAA   
 SALA COMEDOR AMPLIA, TRES ALCOBAS TODAS CON CLOSET, DOS BAÑOS, COCINA TIPO AMERICANO, CUARTO DE ROPAS
2 PISO CON ASCENSOR
VISTA INTERIOR PERO EXCELENTE ILUMINACION
UBICADO EN EDIFICIO
EXCELENTE SEGURIDAD CUENTA CON CIRCUITO CERRADO DE TV EN TODOS LOS PISOS DESDE LOS GARAJES HASTA LA ZONA BBQ
CRA 76 CALLE 68B
 PISOS EN CERAMICA
DESOCUPADO",finca_raiz,2024-06-14 19:11:09.854
10952413,365000000,0,4.710300502132605,-74.121915218277,240.0,4,6,0,23.0,,3,0.0,3.0,"Casa de 3 Niveles Iluminada, un Apartamento en el primer Nivel: con Sala Comedor, Dos Habitaciones, Cocina, Zona de Ropas y Baño. Segundo Nivel: Sala Comedor, dos Habitaciones, Cocina y un baño. Tercer Nivel: Sala Comedor, Dos Habitaciones (Principal con Baño y Tina), Cocina y Zona de Ropas.",finca_raiz,2024-06-14 19:11:10.054
10172570,715000000,602000,4.714803,-74.04771869999999,128.0,4,3,1,23.0,,7,3.0,5.0,"Excelente apartamento calleja alta en conjunto cerrado con salón social, salón de juegos, cancha de Squash, sauna, gimnasio, zonas verdes, parque infantil, parqueadero para visitantes, 2 ascensores por torre, portería y vigilancia 24 horas.

Apto con sala, comedor, balcón terraza Bar B. Q, chimenea, cocina integral, lavandería, cuarto y baño de servicio, hall de entrada con baño social, 3 alcobas, principal con baño privado y balcón, baño auxiliar, estudio, 3 garajes, remodelado hace 10 años.",finca_raiz,2024-06-14 19:11:10.273
10755877,560000000,576000,4.696325,-74.03675969999999,99.0,2,2,1,23.0,,0,1.0,6.0,"Apartamento ubicado en el sector de Santa Barbara Central consta de dos habitaciones, la principal con vestier y baño privado, baño de habitaciones, sala - comedor muy amplia. cocina cerrada con estufa, horno y calentador eléctrico, zona de lavandería, cuarto y baño de servicio, parqueadero y depósito pequeño. Cerca a c.c. Hacienda Santa Bárbara, Santa Ana y Unicentro. Vías alternas como carrera 9na, carrera 7ma, calle 116 y 127. 185-1589",finca_raiz,2024-06-14 19:11:10.522
10943169,530000000,400000,4.728075699999999,-74.0424623,76.0,2,2,1,4.5,,9,3.0,4.0,"PRECIO DE OPORTUNIDAD !  Edificio cuenta con gimnasio, zonas húmedas, salón social, habitación de juego para niños, jaula de golf y golfito, zona de Bbq, parqueadero de visitantes en sótano,",finca_raiz,2024-06-14 19:11:10.954
10849894,530000000,400000,4.7373014,-74.061171,93.0,3,3,1,23.0,,8,2.0,4.0,"Este magnífico apartamento, situado en la codiciada zona residencial de Mazuren, ofrece una combinación perfecta de comodidad, elegancia y naturaleza. Con una generosa extensión de 93 metros cuadrados, este hogar presenta tres amplias habitaciones, incluyendo una majestuosa habitación principal con vestidor y baño privado, acompañado de un baño adicional para las habitaciones secundarias y un baño social, asegurando el máximo confort para todos los residentes, mas 2 parqueaderos independientes descubiertos.

Además de sus espacios habitables, este apartamento cuenta con un área especial destinada a la productividad y concentración: una funcional biblioteca o estudio, ideal para el trabajo o el estudio desde casa.

La cocina integral, diseñada pensando en los amantes de la gastronomía, ofrece amplios espacios de almacenamiento y una distribución inteligente que simplifica las tareas diarias, promoviendo la organización y eficiencia en cada preparación culinaria.

Uno de los principales atractivos de esta propiedad es su impresionante balcón con vistas panorámicas, proporcionando un oasis de tranquilidad y serenidad para disfrutar de momentos inolvidables. La presencia de pisos laminados y una excelente iluminación natural añaden un toque contemporáneo y acogedor a todo el espacio.

El edificio ofrece accesibilidad para personas con discapacidad, así como un ascensor para mayor comodidad. Además, brinda una variedad de comodidades, incluyendo un amplio s",finca_raiz,2024-06-14 19:11:11.163
7248915,135000000,120000,4.727849006652832,-74.08706665039062,53.0,1,2,0,23.0,Bueno,4,0.0,3.0,"OPORTUNIDAD!! APARTAMENTO 2 HABITACIONES AMPLIAS,  1 BAÑO,  COCINA SEMI-INTEGRAL,  NO TIENE GARAJE NI ASCENSOR. 130 MM.",finca_raiz,2024-06-14 19:11:11.364
7280887,2300000000,0,4.631978511810303,-74.09243774414062,467.0,10,14,0,23.0,Excelente,2,0.0,4.0,"¡¡¡INVERSIONISTAS,  HOTELEROS !!!,  Excelente casa remodelada,  adaptada totalmente para el primer hotel Boutique que hubo en la zona y funcionando,  14 alcobas con baño privado,  baño social,  cocina,  área de restaurante,  sala,  recepción,  patio,  lavandería. rentando inmueble con uso para hotel.  Terreno 264 M2,  11 metros frente,  24 metros fondo. A 2 cuadras feria internacional de Bogota,  centro de convenciones Agora,  muy cerca  embajada Americana..",finca_raiz,2024-06-14 19:11:11.602
10760998,715000000,455000,4.7409471,-74.0547977,106.0,3,3,1,4.5,,8,2.0,5.0,"Acogedor,amplio e iluminado apartamento en piso8, ubicado en el exclusivo sector de Alejandría con vista al Carmel Club, consta de sala-comedor con balcón, cocina integral abierta, zona de lavandería independiente, 3 habitaciones, dos con baño y baño de alcobas, estudio o estar de tv, 2 parqueaderos en linea y un deposito.

conjunto club house , piscina, jacuzzi, sauna, turco, gimnasio, zona BBQ, 5 salas de juntas, salón de juegos, parque infantil, salón comunal, capilla, y golfito.

Zona de alta valorización ingreso por la Cll 153 en ampliación a 3 carriles de subida y 3 de bajada, autopista norte y la 
Avenida Boyacá, cercano a transporte publico, centro comercial, Parque la Colina, almacenes de cadena, centros de salud, ciclorrutas, parques y zonas verdes.",finca_raiz,2024-06-14 19:11:11.823
10120484,1200000000,858000,4.7134633,-74.030625,197.0,5,4,1,23.0,,3,3.0,5.0,"Se vende hermosa casa de tres niveles 197 m2, estrato 5, 18 años de edad, con excelente ubicación en Bogotá,  cerca al Centro Comercial Palatino, Éxito, Clínica el Bosque, Universidad del Bosque, excelentes vías de acceso.   

Conjunto Club House cuenta con Capilla, parque de niños, cancha de tenis, squash, basket, futbol 5, gimnasio, campo de práctica de golf, salón de aeróbicos, piscina climatizada, sauna, turco, amplios salones comunales, parqueaderos de visitantes, seguridad privada 24 horas, CCTV. 

Precio negociable.",finca_raiz,2024-06-14 19:11:12.023
10723317,170000000,0,4.6919035,-74.1578791,47.0,1,3,1,4.5,,0,0.0,3.0,"Apartamento ubicado en Fontibon, con vista hacia el aeropuerto, consta de 3 habitaciones, cocina cerrada con calentador y estufa a gas, un baño y sala comedor. El edificio cuenta con parqueaderos comunales, ascensor, terraza BBQ y próximamente con piscina y gimnasio. Vías alternas como Av. La Esperanza, Calle 13, cerca a Aeropuerto Internacional El Dorado, zona franca, salida a Funza, Mosquera, Madrid y gran variedad de transporte público. 185-1583",finca_raiz,2024-06-14 19:11:12.226
